id;sampleT;mc;sample1_wgt;sample2_wgt;sample3_wgt;test_desc;t;pH
1;2021-01-11 08:30:00;BPE-RP-PLA;1,7486;1,7523;1,7462;t=room pH=3;r;3
1;2021-01-11 09:00:00;BPE-RP-PLA;1,7535;1,7568;1,7521;t=room pH=3;r;3
1;2021-01-11 09:30:00;BPE-RP-PLA;1,7509;1,7551;1,7481;t=room pH=3;r;3
1;2021-01-11 10:30:00;BPE-RP-PLA;1,7556;1,7538;1,7476;t=room pH=3;r;3
1;2021-01-11 11:30:00;BPE-RP-PLA;1,7513;1,754;1,7487;t=room pH=3;r;3
1;2021-01-11 12:30:00;BPE-RP-PLA;1,7516;1,7543;1,7485;t=room pH=3;r;3
1;2021-01-11 14:30:00;BPE-RP-PLA;1,751;1,7551;1,7482;t=room pH=3;r;3
1;2021-01-11 16:30:00;BPE-RP-PLA;1,7528;1,7544;1,749;t=room pH=3;r;3
1;2021-01-12 08:30:00;BPE-RP-PLA;1,7545;1,7564;1,7504;t=room pH=3;r;3
1;2021-01-12 12:30:00;BPE-RP-PLA;1,755;1,7573;1,7512;t=room pH=3;r;3
1;2021-01-12 16:30:00;BPE-RP-PLA;1,753;1,7564;1,7506;t=room pH=3;r;3
1;2021-01-13 08:30:00;BPE-RP-PLA;1,7546;1,7583;1,7529;t=room pH=3;r;3
1;2021-01-13 12:30:00;BPE-RP-PLA;1,7558;1,758;1,7516;t=room pH=3;r;3
1;2021-01-13 16:30:00;BPE-RP-PLA;1,755;1,7598;1,7522;t=room pH=3;r;3
1;2021-01-14 08:30:00;BPE-RP-PLA;1,7554;1,7592;1,7527;t=room pH=3;r;3
1;2021-01-14 16:30:00;BPE-RP-PLA;1,757;1,7607;1,7547;t=room pH=3;r;3
1;2021-01-15 08:30:00;BPE-RP-PLA;1,7573;1,756;1,7529;t=room pH=3;r;3
1;2021-01-15 16:30:00;BPE-RP-PLA;1,7568;1,7604;1,7524;t=room pH=3;r;3
1;2021-01-18 08:30:00;BPE-RP-PLA;1,759;1,7608;1,755;t=room pH=3;r;3
1;2021-01-19 08:30:00;BPE-RP-PLA;1,7586;1,7607;1,7548;t=room pH=3;r;3
1;2021-01-11 08:30:00;BPE-SP-PBS;1,5084;1,4927;1,5026;t=room pH=3;r;3
1;2021-01-11 09:00:00;BPE-SP-PBS;1,5077;1,4932;1,5034;t=room pH=3;r;3
1;2021-01-11 09:30:00;BPE-SP-PBS;1,5078;1,493;1,503;t=room pH=3;r;3
1;2021-01-11 10:30:00;BPE-SP-PBS;1,508;1,4936;1,5032;t=room pH=3;r;3
1;2021-01-11 11:30:00;BPE-SP-PBS;1,5081;1,4941;1,5042;t=room pH=3;r;3
1;2021-01-11 12:30:00;BPE-SP-PBS;1,5088;1,4941;1,5033;t=room pH=3;r;3
1;2021-01-11 14:30:00;BPE-SP-PBS;1,5088;1,4953;1,5047;t=room pH=3;r;3
1;2021-01-11 16:30:00;BPE-SP-PBS;1,5093;1,4952;1,5046;t=room pH=3;r;3
1;2021-01-12 08:30:00;BPE-SP-PBS;1,5116;1,4972;1,5061;t=room pH=3;r;3
1;2021-01-12 12:30:00;BPE-SP-PBS;1,5119;1,4952;1,5067;t=room pH=3;r;3
1;2021-01-12 16:30:00;BPE-SP-PBS;1,5122;1,4979;1,5072;t=room pH=3;r;3
1;2021-01-13 08:30:00;BPE-SP-PBS;1,5131;1,499;1,5083;t=room pH=3;r;3
1;2021-01-13 12:30:00;BPE-SP-PBS;1,5133;1,4994;1,5089;t=room pH=3;r;3
1;2021-01-13 16:30:00;BPE-SP-PBS;1,5138;1,5001;1,5091;t=room pH=3;r;3
1;2021-01-14 08:30:00;BPE-SP-PBS;1,5147;1,5004;1,5104;t=room pH=3;r;3
1;2021-01-14 16:30:00;BPE-SP-PBS;1,5152;1,5013;1,5105;t=room pH=3;r;3
1;2021-01-15 08:30:00;BPE-SP-PBS;1,5164;1,5011;1,5105;t=room pH=3;r;3
1;2021-01-15 16:30:00;BPE-SP-PBS;1,5167;1,5016;1,511;t=room pH=3;r;3
1;2021-01-18 08:30:00;BPE-SP-PBS;1,5166;1,5026;1,5117;t=room pH=3;r;3
1;2021-01-19 08:30:00;BPE-SP-PBS;1,5171;1,5031;1,5122;t=room pH=3;r;3
1;2021-01-11 08:30:00;BPE-C1-PLA;1,5973;1,592;1,5869;t=room pH=3;r;3
1;2021-01-11 09:00:00;BPE-C1-PLA;1,6036;1,5969;1,5888;t=room pH=3;r;3
1;2021-01-11 09:30:00;BPE-C1-PLA;1,6046;1,5964;1,5916;t=room pH=3;r;3
1;2021-01-11 10:30:00;BPE-C1-PLA;1,6007;1,5949;1,5912;t=room pH=3;r;3
1;2021-01-11 11:30:00;BPE-C1-PLA;1,6008;1,5953;1,5912;t=room pH=3;r;3
1;2021-01-11 12:30:00;BPE-C1-PLA;1,6027;1,597;1,5899;t=room pH=3;r;3
1;2021-01-11 14:30:00;BPE-C1-PLA;1,6019;1,5963;1,5911;t=room pH=3;r;3
1;2021-01-11 16:30:00;BPE-C1-PLA;1,6009;1,5983;1,5909;t=room pH=3;r;3
1;2021-01-12 08:30:00;BPE-C1-PLA;1,6032;1,5999;1,5937;t=room pH=3;r;3
1;2021-01-12 12:30:00;BPE-C1-PLA;1,6032;1,5993;1,5954;t=room pH=3;r;3
1;2021-01-12 16:30:00;BPE-C1-PLA;1,6032;1,5994;1,5927;t=room pH=3;r;3
1;2021-01-13 08:30:00;BPE-C1-PLA;1,6034;1,601;1,5951;t=room pH=3;r;3
1;2021-01-13 12:30:00;BPE-C1-PLA;1,6069;1,5983;1,5953;t=room pH=3;r;3
1;2021-01-13 16:30:00;BPE-C1-PLA;1,6055;1,5997;1,5944;t=room pH=3;r;3
1;2021-01-14 08:30:00;BPE-C1-PLA;1,6066;1,6008;1,595;t=room pH=3;r;3
1;2021-01-14 16:30:00;BPE-C1-PLA;1,6062;1,6001;1,5957;t=room pH=3;r;3
1;2021-01-15 08:30:00;BPE-C1-PLA;1,6067;1,6053;1,5955;t=room pH=3;r;3
1;2021-01-15 16:30:00;BPE-C1-PLA;1,6084;1,6033;1,5965;t=room pH=3;r;3
1;2021-01-18 08:30:00;BPE-C1-PLA;1,6086;1,6009;1,596;t=room pH=3;r;3
1;2021-01-19 08:30:00;BPE-C1-PLA;1,6086;1,6017;1,5969;t=room pH=3;r;3
1;2021-01-11 08:30:00;BPE-C2-PLA;3,8123;3,7574;3,8094;t=room pH=3;r;3
1;2021-01-11 09:00:00;BPE-C2-PLA;3,8185;3,7653;3,8093;t=room pH=3;r;3
1;2021-01-11 09:30:00;BPE-C2-PLA;3,8216;3,7754;3,8097;t=room pH=3;r;3
1;2021-01-11 10:30:00;BPE-C2-PLA;3,8166;3,7675;3,8114;t=room pH=3;r;3
1;2021-01-11 11:30:00;BPE-C2-PLA;3,8177;3,7694;3,8125;t=room pH=3;r;3
1;2021-01-11 12:30:00;BPE-C2-PLA;3,823;3,7644;3,8205;t=room pH=3;r;3
1;2021-01-11 14:30:00;BPE-C2-PLA;3,8183;3,7623;3,8141;t=room pH=3;r;3
1;2021-01-11 16:30:00;BPE-C2-PLA;3,8165;3,7676;3,8149;t=room pH=3;r;3
1;2021-01-12 08:30:00;BPE-C2-PLA;3,8206;3,768;3,8173;t=room pH=3;r;3
1;2021-01-12 12:30:00;BPE-C2-PLA;3,8191;3,766;3,8195;t=room pH=3;r;3
1;2021-01-12 16:30:00;BPE-C2-PLA;3,8192;3,7666;3,818;t=room pH=3;r;3
1;2021-01-13 08:30:00;BPE-C2-PLA;3,8201;3,7675;3,8188;t=room pH=3;r;3
1;2021-01-13 12:30:00;BPE-C2-PLA;3,821;3,7667;3,8187;t=room pH=3;r;3
1;2021-01-13 16:30:00;BPE-C2-PLA;3,8222;3,7666;3,8185;t=room pH=3;r;3
1;2021-01-14 08:30:00;BPE-C2-PLA;3,8218;3,7687;3,8234;t=room pH=3;r;3
1;2021-01-14 16:30:00;BPE-C2-PLA;3,823;3,7679;3,8203;t=room pH=3;r;3
1;2021-01-15 08:30:00;BPE-C2-PLA;3,8254;3,7692;3,8221;t=room pH=3;r;3
1;2021-01-15 16:30:00;BPE-C2-PLA;3,8286;3,7693;3,8216;t=room pH=3;r;3
1;2021-01-18 08:30:00;BPE-C2-PLA;3,8268;3,7717;3,8268;t=room pH=3;r;3
1;2021-01-19 08:30:00;BPE-C2-PLA;3,8271;3,7732;3,8254;t=room pH=3;r;3
1;2021-01-20 08:30:00;BPE-SP-PBS;1,5172;1,5033;1,5124;t=room pH=3;r;3
1;2021-01-20 08:30:00;BPE-RP-PLA;1,7585;1,7628;1,7553;t=room pH=3;r;3
1;2021-01-20 08:30:00;BPE-C1-PLA;1,6082;1,6022;1,5973;t=room pH=3;r;3
1;2021-01-21 08:30:00;BPE-C1-PLA;1,6082;1,6026;1,5978;t=room pH=3;r;3
1;2021-01-20 08:30:00;BPE-C2-PLA;3,8298;3,775;3,8265;t=room pH=3;r;3
1;2021-01-21 08:30:00;BPE-C2-PLA;3,8296;3,7757;3,8284;t=room pH=3;r;3
1;2021-01-22 08:30:00;BPE-RP-PLA;1,7580;1,7625;1,7548;t=room pH=3;r;3
1;2021-01-22 08:30:00;BPE-SP-PBS;1,5185;1,5033;1,5128;t=room pH=3;r;3
1;2021-01-22 08:30:00;BPE-C1-PLA;1,6082;1,6026;1,5978;t=room pH=3;r;3
1;2021-01-22 08:30:00;BPE-C2-PLA;3,8296;3,7757;3,8284;t=room pH=3;r;3
1;2021-01-21 08:30:00;BPE-RP-PLA;1,7581;1,7608;1,7549;t=room pH=3;r;3
1;2021-01-21 08:30:00;BPE-SP-PBS;1,5182;1,5036;1,5129;t=room pH=3;r;3
1;2021-01-25 08:30:00;BPE-RP-PLA;1,7583;1,7622;1,7549;t=room pH=3;r;3
1;2021-01-25 08:30:00;BPE-SP-PBS;1,5180;1,5035;1,5131;t=room pH=3;r;3
1;2021-01-25 08:30:00;BPE-C1-PLA;1,6081;1,6020;1,5967;t=room pH=3;r;3
1;2021-01-25 08:30:00;BPE-C2-PLA;3,8317;3,7760;3,8294;t=room pH=3;r;3
1;2021-01-27 08:30:00;BPE-RP-PLA;1,7584;1,7618;1,7552;t=room pH=3;r;3
1;2021-01-27 08:30:00;BPE-SP-PBS;1,5177;1,5035;1,5129;t=room pH=3;r;3
1;2021-01-27 08:30:00;BPE-C1-PLA;1,6084;1,6015;1,5970;t=room pH=3;r;3
1;2021-01-27 08:30:00;BPE-C2-PLA;3,8319;3,7780;3,8310;t=room pH=3;r;3
1;2021-01-29 08:30:00;BPE-RP-PLA;1,7589;1,7624;1,7558;t=room pH=3;r;3
1;2021-01-29 08:30:00;BPE-SP-PBS;1,5180;1,5041;1,5132;t=room pH=3;r;3
1;2021-01-29 08:30:00;BPE-C1-PLA;1,6085;1,6025;1,5982;t=room pH=3;r;3
1;2021-01-29 08:30:00;BPE-C2-PLA;3,8335;3,7775;3,8333;t=room pH=3;r;3
1;2021-02-01 08:30:00;BPE-RP-PLA;1,7594;1,7622;1,7560;t=room pH=3;r;3
1;2021-02-01 08:30:00;BPE-SP-PBS;1,5182;1,5036;1,5131;t=room pH=3;r;3
1;2021-02-01 08:30:00;BPE-C1-PLA;1,6089;1,6023;1,5977;t=room pH=3;r;3
1;2021-02-01 08:30:00;BPE-C2-PLA;3,8344;3,7801;3,8345;t=room pH=3;r;3
1;2021-02-04 08:30:00;BPE-RP-PLA;1,7598;1,7626;1,7560;t=room pH=3;r;3
1;2021-02-04 08:30:00;BPE-SP-PBS;1,5182;1,5040;1,5133;t=room pH=3;r;3
1;2021-02-04 08:30:00;BPE-C1-PLA;1,6088;1,6025;1,6008;t=room pH=3;r;3
1;2021-02-04 08:30:00;BPE-C2-PLA;3,8339;3,7794;3,8345;t=room pH=3;r;3
1;2021-02-08 08:30:00;BPE-RP-PLA;1,7602;1,7634;1,7563;t=room pH=3;r;3
1;2021-02-08 08:30:00;BPE-SP-PBS;1,5181;1,5036;1,5132;t=room pH=3;r;3
1;2021-02-08 08:30:00;BPE-C1-PLA;1,6092;1,6030;1,5979;t=room pH=3;r;3
1;2021-02-08 08:30:00;BPE-C2-PLA;3,8353;3,7804;3,8343;t=room pH=3;r;3
1;2021-02-11 08:30:00;BPE-RP-PLA;1,7597;1,7626;1,7564;t=room pH=3;r;3
1;2021-02-11 08:30:00;BPE-SP-PBS;1,5180;1,5038;1,5130;t=room pH=3;r;3
1;2021-02-11 08:30:00;BPE-C1-PLA;1,6094;1,6028;1,5979;t=room pH=3;r;3
1;2021-02-11 08:30:00;BPE-C2-PLA;3,8353;3,7801;3,8332;t=room pH=3;r;3
1;2021-02-15 08:30:00;BPE-RP-PLA;1,7588;1,7631;1,7563;t=room pH=3;r;3
1;2021-02-15 08:30:00;BPE-C1-PLA;1,6089;1,6025;1,5983;t=room pH=3;r;3
1;2021-02-15 08:30:00;BPE-C2-PLA;3,8347;3,7827;3,8333;t=room pH=3;r;3
2;2021-02-08 08:30:00;BPE-RP-PLA;1,7606;1,7555;1,7665;t=room pH=5;r;5
2;2021-02-08 08:30:00;BPE-SP-PBS;1,5155;1,5137;1,5067;t=room pH=5;r;5
2;2021-02-08 08:30:00;BPE-C1-PLA;1,6044;1,5966;1,6024;t=room pH=5;r;5
2;2021-02-08 08:30:00;BPE-C2-PLA;3,7852;3,7542;3,7736;t=room pH=5;r;5
2;2021-02-08 09:00:00;BPE-RP-PLA;1,7629;1,7566;1,7683;t=room pH=5;r;5
2;2021-02-08 09:00:00;BPE-SP-PBS;1,5161;1,5148;1,5077;t=room pH=5;r;5
2;2021-02-08 09:00:00;BPE-C1-PLA;1,6073;1,5992;1,6042;t=room pH=5;r;5
2;2021-02-08 09:00:00;BPE-C2-PLA;3,7881;3,7564;3,7779;t=room pH=5;r;5
2;2021-02-08 09:30:00;BPE-RP-PLA;1,7629;1,7565;1,7682;t=room pH=5;r;5
2;2021-02-08 09:30:00;BPE-SP-PBS;1,5168;1,5150;1,5080;t=room pH=5;r;5
2;2021-02-08 09:30:00;BPE-C1-PLA;1,6073;1,5992;1,6042;t=room pH=5;r;5
2;2021-02-08 09:30:00;BPE-C2-PLA;3,7884;3,7570;3,7775;t=room pH=5;r;5
2;2021-02-08 10:30:00;BPE-RP-PLA;1,7629;1,7567;1,7686;t=room pH=5;r;5
2;2021-02-08 10:30:00;BPE-SP-PBS;1,5170;1,5154;1,5082;t=room pH=5;r;5
2;2021-02-08 10:30:00;BPE-C1-PLA;1,6076;1,5991;1,6046;t=room pH=5;r;5
2;2021-02-08 10:30:00;BPE-C2-PLA;3,7905;3,7579;3,7786;t=room pH=5;r;5
2;2021-02-08 11:30:00;BPE-RP-PLA;1,7632;1,7574;1,7690;t=room pH=5;r;5
2;2021-02-08 11:30:00;BPE-SP-PBS;1,5178;1,5161;1,5089;t=room pH=5;r;5
2;2021-02-08 11:30:00;BPE-C1-PLA;1,6078;1,6000;1,6049;t=room pH=5;r;5
2;2021-02-08 11:30:00;BPE-C2-PLA;3,7888;3,7575;3,7775;t=room pH=5;r;5
2;2021-02-08 12:30:00;BPE-RP-PLA;1,7631;1,7576;1,7692;t=room pH=5;r;5
2;2021-02-08 12:30:00;BPE-SP-PBS;1,5182;1,5165;1,5095;t=room pH=5;r;5
2;2021-02-08 12:30:00;BPE-C1-PLA;1,6083;1,6000;1,6057;t=room pH=5;r;5
2;2021-02-08 12:30:00;BPE-C2-PLA;3,7900;3,7606;3,7791;t=room pH=5;r;5
2;2021-02-08 16:30:00;BPE-RP-PLA;1,7643;1,7584;1,7697;t=room pH=5;r;5
2;2021-02-08 16:30:00;BPE-SP-PBS;1,5187;1,5169;1,5098;t=room pH=5;r;5
2;2021-02-08 16:30:00;BPE-C1-PLA;1,6086;1,6006;1,6064;t=room pH=5;r;5
2;2021-02-08 16:30:00;BPE-C2-PLA;3,7909;3,7585;3,7797;t=room pH=5;r;5
2;2021-02-09 08:30:00;BPE-RP-PLA;1,7655;1,7602;1,7708;t=room pH=5;r;5
2;2021-02-09 08:30:00;BPE-SP-PBS;1,5209;1,5190;1,5116;t=room pH=5;r;5
2;2021-02-09 08:30:00;BPE-C1-PLA;1,6105;1,6020;1,6079;t=room pH=5;r;5
2;2021-02-09 08:30:00;BPE-C2-PLA;3,7926;3,7615;3,7812;t=room pH=5;r;5
2;2021-02-09 12:30:00;BPE-RP-PLA;1,7660;1,7605;1,7720;t=room pH=5;r;5
2;2021-02-09 12:30:00;BPE-SP-PBS;1,5210;1,5196;1,5121;t=room pH=5;r;5
2;2021-02-09 12:30:00;BPE-C1-PLA;1,6108;1,6025;1,6084;t=room pH=5;r;5
2;2021-02-09 12:30:00;BPE-C2-PLA;3,7941;3,7632;3,7822;t=room pH=5;r;5
2;2021-02-09 16:30:00;BPE-RP-PLA;1,7658;1,7611;1,7717;t=room pH=5;r;5
2;2021-02-09 16:30:00;BPE-SP-PBS;1,5213;1,5197;1,5126;t=room pH=5;r;5
2;2021-02-09 16:30:00;BPE-C1-PLA;1,6108;1,6030;1,6086;t=room pH=5;r;5
2;2021-02-09 16:30:00;BPE-C2-PLA;3,7953;3,7622;3,7839;t=room pH=5;r;5
2;2021-02-10 08:30:00;BPE-RP-PLA;1,7676;1,7620;1,7727;t=room pH=5;r;5
2;2021-02-10 08:30:00;BPE-SP-PBS;1,5223;1,5206;1,5134;t=room pH=5;r;5
2;2021-02-10 08:30:00;BPE-C1-PLA;1,6123;1,6042;1,6096;t=room pH=5;r;5
2;2021-02-10 08:30:00;BPE-C2-PLA;3,7957;3,7646;3,7843;t=room pH=5;r;5
2;2021-02-10 12:30:00;BPE-RP-PLA;1,7686;1,7624;1,7735;t=room pH=5;r;5
2;2021-02-10 12:30:00;BPE-SP-PBS;1,5226;1,5206;1,5135;t=room pH=5;r;5
2;2021-02-10 12:30:00;BPE-C1-PLA;1,6116;1,6041;1,6094;t=room pH=5;r;5
2;2021-02-10 12:30:00;BPE-C2-PLA;3,7955;3,7648;3,7850;t=room pH=5;r;5
2;2021-02-10 16:30:00;BPE-RP-PLA;1,7678;1,7619;1,7735;t=room pH=5;r;5
2;2021-02-10 16:30:00;BPE-SP-PBS;1,5225;1,5210;1,5139;t=room pH=5;r;5
2;2021-02-10 16:30:00;BPE-C1-PLA;1,6125;1,6049;1,6099;t=room pH=5;r;5
2;2021-02-10 16:30:00;BPE-C2-PLA;3,7972;3,7649;3,7873;t=room pH=5;r;5
2;2021-02-11 08:30:00;BPE-RP-PLA;1,7681;1,7621;1,7735;t=room pH=5;r;5
2;2021-02-11 08:30:00;BPE-SP-PBS;1,5230;1,5215;1,5143;t=room pH=5;r;5
2;2021-02-11 08:30:00;BPE-C1-PLA;1,6127;1,6050;1,6108;t=room pH=5;r;5
2;2021-02-11 08:30:00;BPE-C2-PLA;3,7984;3,7655;3,7869;t=room pH=5;r;5
2;2021-02-11 16:30:00;BPE-RP-PLA;1,7677;1,7629;1,7742;t=room pH=5;r;5
2;2021-02-11 16:30:00;BPE-SP-PBS;1,5234;1,5216;1,5147;t=room pH=5;r;5
2;2021-02-11 16:30:00;BPE-C1-PLA;1,6129;1,6058;1,6106;t=room pH=5;r;5
2;2021-02-11 16:30:00;BPE-C2-PLA;3,7976;3,7662;3,7862;t=room pH=5;r;5
2;2021-02-12 08:30:00;BPE-RP-PLA;1,7680;1,7635;1,7744;t=room pH=5;r;5
2;2021-02-12 08:30:00;BPE-SP-PBS;1,5239;1,5222;1,5149;t=room pH=5;r;5
2;2021-02-12 08:30:00;BPE-C1-PLA;1,6130;1,6050;1,6107;t=room pH=5;r;5
2;2021-02-12 08:30:00;BPE-C2-PLA;3,7980;3,7666;3,7884;t=room pH=5;r;5
2;2021-02-12 16:30:00;BPE-RP-PLA;1,7685;1,7631;1,7744;t=room pH=5;r;5
2;2021-02-12 16:30:00;BPE-SP-PBS;1,5240;1,5226;1,5153;t=room pH=5;r;5
2;2021-02-12 16:30:00;BPE-C1-PLA;1,6130;1,6054;1,6111;t=room pH=5;r;5
2;2021-02-12 16:30:00;BPE-C2-PLA;3,7983;3,7678;3,7873;t=room pH=5;r;5
2;2021-02-15 08:30:00;BPE-RP-PLA;1,7696;1,7638;1,7754;t=room pH=5;r;5
2;2021-02-15 08:30:00;BPE-SP-PBS;1,5241;1,5220;1,5155;t=room pH=5;r;5
2;2021-02-15 08:30:00;BPE-C1-PLA;1,6142;1,6058;1,6113;t=room pH=5;r;5
2;2021-02-15 08:30:00;BPE-C2-PLA;3,8004;3,7692;3,7888;t=room pH=5;r;5
2;2021-02-16 08:30:00;BPE-RP-PLA;1,7690;1,7637;1,7749;t=room pH=5;r;5
2;2021-02-16 08:30:00;BPE-SP-PBS;1,5245;1,5226;1,5158;t=room pH=5;r;5
2;2021-02-16 08:30:00;BPE-C1-PLA;1,6136;1,6060;1,6116;t=room pH=5;r;5
2;2021-02-16 08:30:00;BPE-C2-PLA;3,8009;3,7700;3,7897;t=room pH=5;r;5
2;2021-02-17 08:30:00;BPE-RP-PLA;1,7693;1,7639;1,7754;t=room pH=5;r;5
2;2021-02-17 08:30:00;BPE-SP-PBS;1,5245;1,5229;1,5159;t=room pH=5;r;5
2;2021-02-17 08:30:00;BPE-C1-PLA;1,6144;1,6067;1,6123;t=room pH=5;r;5
2;2021-02-17 08:30:00;BPE-C2-PLA;3,8016;3,7700;3,7902;t=room pH=5;r;5
2;2021-02-18 08:30:00;BPE-RP-PLA;1,7693;1,7638;1,7755;t=room pH=5;r;5
2;2021-02-18 08:30:00;BPE-SP-PBS;1,5245;1,5230;1,5158;t=room pH=5;r;5
2;2021-02-18 08:30:00;BPE-C1-PLA;1,6141;1,6061;1,6118;t=room pH=5;r;5
2;2021-02-18 08:30:00;BPE-C2-PLA;3,8021;3,7705;3,7908;t=room pH=5;r;5
2;2021-02-19 08:30:00;BPE-RP-PLA;1,7695;1,7639;1,7754;t=room pH=5;r;5
2;2021-02-19 08:30:00;BPE-SP-PBS;1,5247;1,5230;1,5159;t=room pH=5;r;5
2;2021-02-19 08:30:00;BPE-C1-PLA;1,6141;1,6061;1,6121;t=room pH=5;r;5
2;2021-02-19 08:30:00;BPE-C2-PLA;3,8028;3,7716;3,7917;t=room pH=5;r;5
2;2021-02-22 08:30:00;BPE-RP-PLA;1,7696;1,7640;1,7760;t=room pH=5;r;5
2;2021-02-22 08:30:00;BPE-SP-PBS;1,5249;1,5229;1,5162;t=room pH=5;r;5
2;2021-02-22 08:30:00;BPE-C1-PLA;1,6142;1,6066;1,6122;t=room pH=5;r;5
2;2021-02-22 08:30:00;BPE-C2-PLA;3,8044;3,7727;3,7928;t=room pH=5;r;5
2;2021-02-24 08:30:00;BPE-RP-PLA;1,7697;1,7641;1,7760;t=room pH=5;r;5
2;2021-02-24 08:30:00;BPE-SP-PBS;1,5250;1,5231;1,5161;t=room pH=5;r;5
2;2021-02-24 08:30:00;BPE-C1-PLA;1,6145;1,6066;1,6122;t=room pH=5;r;5
2;2021-02-24 08:30:00;BPE-C2-PLA;3,8049;3,7733;3,7946;t=room pH=5;r;5
2;2021-02-26 08:30:00;BPE-RP-PLA;1,7693;1,7646;1,7763;t=room pH=5;r;5
2;2021-02-26 08:30:00;BPE-SP-PBS;1,5249;1,5238;1,5164;t=room pH=5;r;5
2;2021-02-26 08:30:00;BPE-C1-PLA;1,6145;1,6063;1,6122;t=room pH=5;r;5
2;2021-02-26 08:30:00;BPE-C2-PLA;3,8053;3,7738;3,7938;t=room pH=5;r;5
2;2021-03-01 08:30:00;BPE-RP-PLA;1,7700;1,7650;1,7761;t=room pH=5;r;5
2;2021-03-01 08:30:00;BPE-SP-PBS;1,5251;1,5232;1,5160;t=room pH=5;r;5
2;2021-03-01 08:30:00;BPE-C1-PLA;1,6146;1,6070;1,6122;t=room pH=5;r;5
2;2021-03-01 08:30:00;BPE-C2-PLA;3,8061;3,7747;3,7945;t=room pH=5;r;5
2;2021-03-04 08:30:00;BPE-RP-PLA;1,7707;1,7654;1,7760;t=room pH=5;r;5
2;2021-03-04 08:30:00;BPE-SP-PBS;1,5253;1,5232;1,5163;t=room pH=5;r;5
2;2021-03-04 08:30:00;BPE-C1-PLA;1,6144;1,6066;1,6131;t=room pH=5;r;5
2;2021-03-04 08:30:00;BPE-C2-PLA;3,8072;3,7754;3,7952;t=room pH=5;r;5
2;2021-03-08 08:30:00;BPE-RP-PLA;1,7700;1,7646;1,7773;t=room pH=5;r;5
2;2021-03-08 08:30:00;BPE-SP-PBS;1,5250;1,5233;1,5163;t=room pH=5;r;5
2;2021-03-08 08:30:00;BPE-C1-PLA;1,6150;1,6070;1,6129;t=room pH=5;r;5
2;2021-03-08 08:30:00;BPE-C2-PLA;3,8076;3,7754;3,7955;t=room pH=5;r;5
2;2021-03-11 08:30:00;BPE-RP-PLA;1,7711;1,7648;1,7780;t=room pH=5;r;5
2;2021-03-11 08:30:00;BPE-SP-PBS;1,5251;1,5230;1,5161;t=room pH=5;r;5
2;2021-03-11 08:30:00;BPE-C1-PLA;1,6164;1,6076;1,6135;t=room pH=5;r;5
2;2021-03-11 08:30:00;BPE-C2-PLA;3,8085;3,7759;3,7959;t=room pH=5;r;5
2;2021-03-15 08:30:00;BPE-RP-PLA;1,7710;1,7654;1,7777;t=room pH=5;r;5
2;2021-03-15 08:30:00;BPE-SP-PBS;1,5253;1,5237;1,5161;t=room pH=5;r;5
2;2021-03-15 08:30:00;BPE-C1-PLA;1,6154;1,6077;1,6140;t=room pH=5;r;5
2;2021-03-15 08:30:00;BPE-C2-PLA;3,8090;3,7770;3,7969;t=room pH=5;r;5
2;2021-03-22 08:30:00;BPE-RP-PLA;1,7713;1,7649;1,7762;t=room pH=5;r;5
2;2021-03-22 08:30:00;BPE-SP-PBS;1,5251;1,5233;1,5160;t=room pH=5;r;5
2;2021-03-22 08:30:00;BPE-C1-PLA;1,6159;1,6072;1,6132;t=room pH=5;r;5
2;2021-03-22 08:30:00;BPE-C2-PLA;3,8092;3,7770;3,7978;t=room pH=5;r;5
2;2021-03-26 08:30:00;BPE-RP-PLA;1,7709;1,7659;1,7776;t=room pH=5;r;5
2;2021-03-26 08:30:00;BPE-SP-PBS;1,5252;1,5234;1,5165;t=room pH=5;r;5
2;2021-03-26 08:30:00;BPE-C1-PLA;1,6156;1,6076;1,6126;t=room pH=5;r;5
2;2021-03-26 08:30:00;BPE-C2-PLA;3,8102;3,7772;3,7980;t=room pH=5;r;5
2;2021-03-29 08:30:00;BPE-RP-PLA;1,7706;1,7654;1,7773;t=room pH=5;r;5
2;2021-03-29 08:30:00;BPE-SP-PBS;1,5246;1,5232;1,5163;t=room pH=5;r;5
2;2021-03-29 08:30:00;BPE-C1-PLA;1,6155;1,6075;1,6133;t=room pH=5;r;5
2;2021-03-29 08:30:00;BPE-C2-PLA;3,8094;3,7773;3,7975;t=room pH=5;r;5
3;2021-02-22 08:30:00;BPE-C1-PLA;1,5890;1,5943;1,6131;t=room pH=12;r;12
3;2021-02-22 08:30:00;BPE-C2-PLA;3,7995;3,7895;3,7705;t=room pH=12;r;12
3;2021-02-22 09:00:00;BPE-C1-PLA;1,5903;1,5954;1,6145;t=room pH=12;r;12
3;2021-02-22 09:00:00;BPE-C2-PLA;3,8011;3,7915;3,7722;t=room pH=12;r;12
3;2021-02-22 09:30:00;BPE-C1-PLA;1,5907;1,5958;1,6146;t=room pH=12;r;12
3;2021-02-22 09:30:00;BPE-C2-PLA;3,8012;3,7913;3,7722;t=room pH=12;r;12
3;2021-02-22 10:30:00;BPE-C1-PLA;1,5904;1,5962;1,6153;t=room pH=12;r;12
3;2021-02-22 10:30:00;BPE-C2-PLA;3,8019;3,7925;3,7729;t=room pH=12;r;12
